PRACTICE_CODE,PRACTICE_POSTCODE,total_rows,total_cot,total_uda,avg_uda_per_cot,child_count,nonpaying_count,paying_count,band1,band2a,band2b,band2c,band3,urgent_count,free_count,reg11_count
V005990,WA12 9SH,73,15884,28459.8,1.79,21,23,29,12,12,12,7,12,12,4,1
V005992,WA12 9RH,76,9706,19495.4,2.01,24,23,29,12,12,12,11,12,12,4,0
V005994,WA12 9QB,76,10205,21037.8,2.06,21,24,31,12,12,12,9,12,12,4,3
V005996,WA10 3HG,74,6729,14948.8,2.22,20,23,31,12,12,12,6,11,12,5,4
V005999,GU26 6LD,30,404,565.2,1.4,13,6,11,12,8,2,2,5,1,0,0
V006002,RG24 8LT,71,8832,13238.6,1.5,20,23,28,12,12,12,7,12,12,4,0
V006004,RG20 5QX,69,6091,11387.0,1.87,21,22,26,12,12,12,6,12,12,3,0
V006005,RG21 8UL,67,3606,7228.2,2.0,19,21,27,12,12,12,4,11,12,4,0
V006006,RG21 3BZ,29,286,446.4,1.56,19,7,3,11,6,4,0,3,5,0,0
V006011,WA6 7EB,71,7385,11874.6,1.61,19,23,29,12,12,12,6,11,12,4,2
V006014,RG21 3ET,30,1307,1713.0,1.31,20,6,4,10,8,4,1,3,4,0,0
V006015,WA6 0AW,72,10012,17410.6,1.74,21,20,31,12,12,12,5,12,12,4,3
V006016,WA16 0DA,67,3692,6285.2,1.7,20,21,26,12,12,12,3,12,12,4,0
V006019,RG26 4HN,71,6771,11798.0,1.74,22,23,26,12,12,12,9,12,12,2,0
V006020,SY14 8NR,73,8923,15297.0,1.71,24,21,28,12,12,12,9,12,12,4,0
V006025,CW6 9UN,71,6291,10483.8,1.67,23,20,28,12,12,12,6,12,12,5,0
V006026,CH3 8JB,48,700,1096.4,1.57,13,16,19,12,12,6,1,8,8,1,0
V006028,RG18 3AG,66,4887,7948.6,1.63,23,20,23,12,12,12,7,12,11,0,0
V006030,B64 5HJ,77,29183,85508.0,2.93,22,24,31,12,12,12,8,12,12,4,4
V006032,CH66 3PG,71,9305,16316.6,1.75,20,21,30,12,12,12,3,12,12,4,4
V006035,S40 4SL,74,8526,15853.0,1.86,23,21,30,12,12,12,7,12,12,5,2
V006036,BL4 8DB,63,4469,13690.0,3.06,19,20,24,12,12,12,0,11,12,3,1
V006037,CV21 3BG,72,24241,40842.4,1.68,21,21,30,12,12,12,6,12,12,4,2
V006041,BH25 6NT,75,5857,12446.4,2.13,24,20,31,12,12,12,6,11,12,7,3
V006045,CV21 3QH,87,4623,9312.0,2.01,23,30,34,12,21,19,8,12,12,3,0
V006046,CV21 3QF,63,3779,7228.2,1.91,17,20,26,12,12,12,1,9,12,4,1
V006047,CV23 8SZ,26,236,882.4,3.74,0,22,4,4,4,4,2,4,5,3,0
V006048,BL3 5QE,71,8420,17145.6,2.04,20,22,29,12,12,12,7,10,12,4,2
V006049,CV22 5BP,58,2343,3236.8,1.38,19,18,21,12,12,11,1,9,12,1,0
V006050,CV21 3AE,69,8389,15314.2,1.83,19,22,28,12,12,12,7,10,12,4,0
V006051,CV21 2SG,67,3934,8104.8,2.06,20,21,26,12,12,12,5,12,12,2,0
V006054,LU7 1HJ,22,433,545.4,1.26,16,5,1,9,4,2,0,3,4,0,0
V006055,WS12 4DH,69,3379,8512.0,2.52,21,21,27,12,12,12,4,12,12,4,1
V006058,WS15 2DZ,61,4514,10596.4,2.35,20,21,20,12,12,12,1,12,12,0,0
V006059,CV23 0QD,42,1174,1648.4,1.4,19,8,15,12,10,9,0,4,6,1,0
V006060,GL14 2RX,70,8018,16110.6,2.01,21,22,27,12,12,12,7,12,12,2,1
V006062,BL1 6AB,60,2551,3826.8,1.5,22,20,18,12,12,12,1,11,10,2,0
V006063,WS6 6JZ,69,6965,11802.2,1.69,19,22,28,12,12,12,6,10,12,5,0
V006065,WS11 1AP,73,8452,16332.4,1.93,21,23,29,12,12,12,8,12,12,4,1
V006067,WS6 6NL,71,4397,7983.4,1.82,20,24,27,12,12,12,6,12,12,4,1
V006069,WS12 1AG,70,6663,15699.0,2.36,20,21,29,12,12,12,5,12,12,4,1
V006070,WS15 2BA,77,11945,28280.6,2.37,23,24,30,12,12,12,11,12,12,4,2
V006073,S44 6PN,62,4490,7662.2,1.71,16,23,23,12,12,12,5,8,12,1,0
V006074,CV9 1AD,62,3948,6979.8,1.77,19,21,22,12,11,11,2,9,12,4,1
V006075,CV9 1AU,142,22509,45905.4,2.04,43,49,50,25,24,21,12,20,27,8,5
V006076,CV12 8NA,2,3,3.6,1.2,1,0,1,0,0,0,0,0,2,0,0
V006079,WS11 1AP,51,1268,2143.0,1.69,13,15,23,12,11,10,2,7,6,3,0
V006081,B46 3BJ,67,11954,19839.6,1.66,17,21,29,12,12,12,5,9,12,4,1
V006082,B78 2LL,41,2689,5383.0,2.0,11,14,16,10,9,9,0,8,5,0,0
V006083,WS12 1AP,71,7226,13853.2,1.92,20,21,30,12,12,12,6,11,12,4,2
V006085,CV11 6LG,73,23384,43541.0,1.86,20,22,31,12,12,12,6,12,12,4,3
V006087,CV10 0JL,32,121,211.2,1.75,11,18,3,6,8,4,0,1,13,0,0
V006091,CV11 5HQ,78,12724,26864.0,2.11,23,21,34,12,17,16,6,12,12,3,0
V006094,B78 1DR,123,9166,15892.8,1.73,35,37,51,24,24,20,3,20,24,8,0
V006096,AL7 3UA,39,1577,2502.8,1.59,12,12,15,8,9,7,0,7,7,1,0
V006097,BL6 7AD,57,2684,4065.2,1.51,21,15,21,12,11,9,5,10,10,0,0
V006099,B46 1SR,112,6993,14461.6,2.07,38,32,42,19,27,19,6,13,24,4,0
V006102,AL10 0LN,74,9063,24972.2,2.76,22,22,30,12,12,12,7,12,12,4,3
V006104,LE2 9PE,64,3005,6981.8,2.32,20,20,24,12,12,12,0,12,12,4,0
V006106,CV11 5HU,64,3193,6081.2,1.9,20,20,24,12,12,12,0,12,12,2,2
V006107,B49 5AE,41,446,504.8,1.13,12,13,16,12,10,0,0,4,11,4,0
V006108,B49 5DX,45,1898,2947.2,1.55,21,20,4,9,8,10,1,9,8,0,0
V006109,B50 4DA,44,1624,2715.8,1.67,23,20,1,9,8,8,2,7,8,2,0
V006110,LE17 4NG,68,6911,10902.2,1.58,19,19,30,12,12,11,5,9,12,4,3
V006112,CV8 1LS,71,12718,21085.6,1.66,20,21,30,12,12,12,5,12,12,4,2
V006113,CV8 1LY,67,5276,9580.6,1.82,21,21,25,12,12,12,3,12,12,3,1
V006114,SG6 3DE,73,8442,16993.0,2.01,22,23,28,12,12,12,9,12,12,3,1
V006115,CV8 1JJ,73,10332,17905.8,1.73,21,21,31,12,12,12,6,12,12,4,3
V006119,AL8 6NE,69,4054,8016.4,1.98,21,23,25,12,12,12,8,12,12,0,1
V006121,CV31 1BA,14,712,1399.4,1.97,4,5,5,3,3,3,0,2,3,0,0
V006123,LE8 6LN,77,6698,11226.8,1.68,24,24,29,12,12,12,11,12,12,4,2
V006124,CV32 7SF,52,3535,6281.4,1.78,18,18,16,12,12,11,0,10,7,0,0
V006125,CV32 4TD,67,5310,10112.2,1.9,20,22,25,12,12,12,4,11,12,4,0
V006127,CV31 1NH,74,7428,13900.0,1.87,23,22,29,12,12,12,9,12,12,4,1
V006129,AL8 6SZ,68,10711,18525.8,1.73,21,21,26,12,12,12,6,12,12,2,0
V006131,CV31 1BA,73,13424,24625.8,1.83,20,24,29,12,12,12,10,10,12,4,1
V006132,CV32 4LJ,48,1404,1852.0,1.32,16,14,18,12,12,5,1,9,9,0,0
V006133,CV31 1NL,44,603,1835,3.04,8,17,19,12,11,8,5,8,0,0,0
V006134,CV31 2NF,75,3730,7621.2,2.04,20,23,32,12,12,12,8,10,12,5,4
V006136,CV32 5SZ,60,2033,3984.6,1.96,17,20,23,12,12,12,1,8,12,3,0
V006137,CV31 1NG,72,4812,9126.0,1.9,21,22,29,12,12,12,8,11,12,4,1
V006139,LE3 2FP,70,4194,8671.6,2.07,21,22,27,12,12,12,7,11,12,3,1
V006143,CV47 1PH,38,847,1202.6,1.42,12,10,16,12,10,1,0,5,10,0,0
V006144,CV47 0HN,39,816,1238.8,1.52,11,8,20,12,11,2,0,5,5,3,0
V006145,LE2 5DQ,69,9017,17158.0,1.9,21,21,27,12,12,12,6,12,12,3,0
V006147,CV37 6HT,95,1999,3250.4,1.63,35,26,34,24,24,13,0,14,18,2,0
V006148,LE18 1NS,66,4390,7405.0,1.69,19,22,25,12,12,12,3,11,12,3,1
V006149,AL7 3PP,62,3267,6339.4,1.94,20,20,22,12,12,12,1,12,12,1,0
V006150,CV37 6UB,39,363,913.8,2.52,14,13,12,11,10,4,1,5,8,0,0
V006151,PO6 2EH,60,3715,8906.6,2.4,19,21,20,12,12,12,2,10,12,0,0
V006153,LE2 5WE,70,6522,10978.6,1.68,20,22,28,12,12,12,6,12,12,4,0
V006156,LE18 2AJ,75,18434,31001.0,1.68,22,23,30,12,12,12,9,12,12,4,2
V006157,CV37 7AE,68,8704,15387.2,1.77,20,20,28,12,12,12,6,10,12,4,0
V006159,B80 7HR,49,1250,2100.6,1.68,22,21,6,12,9,8,3,8,8,0,1
V006161,LE19 2HL,56,1667,4275.6,2.56,17,16,23,12,12,10,2,9,10,0,1
V006162,CV34 4RA,247,11063,22929.2,2.07,72,81,94,48,48,48,7,40,47,6,3
V006164,LE3 3DH,86,11801,22388.8,1.9,21,29,36,12,21,17,6,12,12,4,2
V006167,LE18 1JW,46,1354,2332.6,1.72,22,22,2,9,8,8,5,7,9,0,0
V006168,CV34 4JP,88,8026,14649.6,1.83,25,27,36,15,23,14,6,12,12,4,2
V006170,LE19 4LN,69,10113,16951.6,1.68,21,22,26,12,12,12,6,12,12,3,0
V006172,CV35 9SB,72,12201,21390.0,1.75,21,22,29,12,12,12,7,12,12,4,1
V006173,LE8 4DN,96,15937,27326.2,1.71,30,25,41,17,17,16,9,15,15,5,1
V006175,AL8 7QG,64,4963,7833.8,1.58,20,21,23,12,12,12,3,12,12,1,0
V006176,LE3 8BQ,73,10307,17457.8,1.69,23,21,29,12,12,12,7,12,12,5,1
V006178,LE17 4EQ,86,11133,16679.6,1.5,26,27,33,15,15,15,7,15,15,4,0
V006179,M40 1NT,79,11168,25686.6,2.3,23,24,32,12,12,12,11,12,12,4,4
V006182,M3 3NW,60,2672,4806.8,1.8,14,21,25,12,12,9,4,9,12,2,0
V006183,M9 0RR,68,3500,7280.8,2.08,19,23,26,12,12,12,6,11,12,1,2
V006184,M8 4QS,67,2044,3739.6,1.83,19,21,27,12,12,12,5,10,12,4,0
V006187,M8 0JL,75,6484,15237.2,2.35,24,24,27,12,12,12,11,12,12,4,0
V006188,M9 8WQ,60,4717,10173.2,2.16,20,20,20,12,12,12,0,12,12,0,0
V006190,AL7 4BH,64,2864,5288.8,1.85,24,20,20,12,12,11,3,12,11,3,0
V006191,M8 9JE,77,10473,26140.2,2.5,23,24,30,12,12,12,10,12,12,4,3
V006193,M11 4WE,113,14363,27599.2,1.92,34,35,44,24,24,22,8,12,18,4,0
V006195,CA9 3QX,62,594,1433.2,2.41,18,22,22,12,12,10,5,10,12,1,0
V006197,M9 6RA,127,4933,11042.2,2.24,34,41,52,24,24,24,6,18,24,6,1
V006202,M40 9DJ,70,5202,13055.0,2.51,21,20,29,12,12,12,2,12,12,4,4
V006204,WV8 1HF,64,4383,6454.2,1.47,21,18,25,12,12,10,5,10,12,3,0
V006205,AL9 7DL,62,5971,18027.0,3.02,20,20,22,12,12,12,1,12,12,0,1
V006206,M9 4LY,72,6735,18572.0,2.76,20,24,28,12,12,12,8,11,12,3,2
V006207,M40 3HY,71,6875,17609.0,2.56,20,23,28,12,12,12,6,12,12,4,1
V006211,GL52 8LR,60,1379,1886.0,1.37,32,21,7,19,19,7,0,1,14,0,0
V006212,M8 4JX,64,3414,7005.4,2.05,20,20,24,12,12,12,0,12,12,2,2
V006213,SG5 2DY,21,240,274.0,1.14,14,3,4,8,4,2,0,0,4,3,0
V006218,M60 9AH,29,531,2001.0,3.77,0,25,4,4,4,4,4,4,4,4,0
V006221,M8 0AB,76,8923,24566.8,2.75,24,24,28,12,12,12,11,12,12,5,0
V006228,CH65 7AG,71,10493,23457.2,2.24,21,21,29,12,12,12,5,12,12,2,4
V006231,GU51 4QL,69,9427,16350.8,1.73,23,20,26,12,12,12,7,12,12,2,0
V006232,SG5 1BH,64,3332,6270.4,1.88,18,20,26,12,12,12,3,11,11,3,0
V006233,GU52 7QP,75,13839,24346.4,1.76,23,22,30,12,12,12,9,12,12,4,2
V006234,SG4 9RW,57,2596,7716.2,2.97,19,20,18,12,12,12,0,9,12,0,0
V006235,CH65 9AD,69,6532,15031.2,2.3,21,21,27,12,12,12,4,11,12,4,2
V006238,CH65 8AD,76,11221,22969.6,2.05,22,24,30,12,12,12,10,12,12,4,2
V006239,BN24 5DZ,71,5952,13475.2,2.26,21,21,29,12,12,12,5,11,12,5,2
V006241,SG5 1BG,60,1853,3479.2,1.88,19,20,21,12,12,12,1,11,12,0,0
V006242,AL2 1QF,77,12456,26921.8,2.16,22,24,31,12,12,12,10,12,12,4,3
V006243,CH66 4PE,71,12610,25663.2,2.04,20,22,29,12,12,12,6,12,12,4,1
V006244,CH64 9UZ,76,10419,23299.0,2.24,23,23,30,12,12,12,9,12,12,5,2
V006247,CH64 3RP,72,5208,9862.6,1.89,21,23,28,12,12,12,9,11,12,4,0
V006249,CH64 9XF,20,374,491.6,1.31,16,4,0,8,4,4,0,1,3,0,0
V006252,DE15 9AW,62,2351,3560.2,1.51,18,20,24,12,12,9,5,8,12,4,0
V006254,DE13 9NA,63,4398,6577.2,1.5,21,20,22,12,12,12,3,12,12,0,0
V006256,ST14 8AF,100,1718,2287.6,1.33,63,23,14,38,25,15,1,7,11,2,0
V006257,CH64 2TN,61,3994,7999.0,2.0,16,21,24,12,12,12,4,9,11,1,0
V006260,DE13 0NU,23,2014,2689.8,1.34,23,0,0,4,4,4,2,4,4,0,0
V006261,DE14 3QZ,16,937,1166.6,1.25,16,0,0,4,4,4,0,0,4,0,0
V006262,SG5 1NQ,86,41717,70608.2,1.69,28,26,32,14,14,13,12,12,15,2,4
V006263,OX5 1AP,6,7,26,3.71,3,1,2,2,0,0,0,1,0,0,0
V006264,OX26 6AT,12,14,63,4.5,2,6,4,3,0,0,0,3,0,0,0
V006266,OX26 6AN,132,8486,13991.4,1.65,38,39,55,24,24,22,12,15,25,6,4
V006267,OX5 2BP,73,9741,19677.0,2.02,21,23,29,12,12,12,8,12,12,4,1
V006268,OX26 6LP,55,1090,1738.8,1.6,19,19,17,12,12,11,1,9,10,0,0
V006269,NW10 1AJ,69,3617,8736.8,2.42,22,23,24,12,12,12,6,12,12,3,0
V006271,OX26 6JJ,132,14474,24074.0,1.66,38,43,51,24,24,24,10,20,24,5,0
V006273,OX20 1JF,37,855,1046.0,1.22,17,6,14,12,9,5,1,2,8,0,0
V006275,SG1 4PN,114,9255,19271.4,2.08,31,38,45,13,36,31,5,11,12,4,2
V006276,DE14 1AN,80,22150,56281.0,2.54,25,26,29,15,15,15,2,15,15,2,1
V006277,AL4 8AA,55,771,1274.0,1.65,18,18,19,12,12,11,0,9,11,0,0
V006278,NW10 2RY,44,309,1755.4,5.68,19,18,7,9,9,7,0,9,10,0,0
V006279,NW10 8TF,54,2986,8897.0,2.98,20,20,14,12,12,12,3,10,5,0,0
V006280,RG24 7HS,40,1562,2399.8,1.54,21,13,6,12,10,5,0,6,6,1,0
V006282,NW10 4NT,47,1371,8328.6,6.07,20,18,9,9,11,7,0,8,10,2,0
V006283,AL3 7LW,67,2540,4905.2,1.93,22,20,25,12,12,12,4,12,12,3,0
V006285,NW10 4ST,42,1128,8050.2,7.14,19,20,3,9,8,8,0,10,7,0,0
V006287,SG5 1JW,66,5612,9218.2,1.64,21,21,24,12,12,12,7,11,12,0,0
V006288,CW9 5EA,36,2117,2704.4,1.28,16,9,11,12,10,6,0,0,8,0,0
V006297,AL4 8AS,67,6229,9606.6,1.54,20,22,25,12,12,12,6,12,12,1,0
V006305,IG10 1NY,70,6867,11785.2,1.72,21,23,26,12,12,12,9,11,12,1,1
V006308,IG10 3ST,77,8500,18991.2,2.23,25,24,28,12,12,12,12,12,12,3,0
V006312,CM16 4BD,13,557,1665,2.99,4,0,9,3,6,4,0,0,0,0,0
V006319,IG10 4NZ,118,4220,8980.0,2.13,32,42,44,25,23,21,5,18,24,1,1
V006322,IG9 5BZ,22,353,501.2,1.42,15,7,0,8,5,2,0,2,5,0,0
V006324,IG9 6AQ,55,1103,1856.4,1.68,19,17,19,12,12,9,1,9,12,0,0
V006326,IG9 6AS,71,10662,19362.8,1.82,18,24,29,12,12,12,8,10,12,3,2
V006328,IG7 5PZ,60,3753,8830.6,2.35,20,20,20,12,12,12,0,12,12,0,0
V006331,EN9 1NN,88,3224,6161.8,1.91,25,30,33,15,13,13,7,12,24,4,0
V006332,EN9 1DL,70,5076,11006.0,2.17,19,22,29,12,12,12,5,11,12,3,3
V006333,EN9 3BT,65,6995,15996.8,2.29,22,21,22,12,12,12,5,12,12,0,0
V006336,IG10 1DR,26,182,312,1.71,9,9,8,11,11,1,0,3,0,0,0
V006341,WA6 7DF,30,1157,1543.0,1.33,19,11,0,8,7,5,0,3,6,1,0
V006342,HR7 4AE,108,4872,9925.0,2.04,35,33,40,24,23,16,1,17,22,4,1
V006343,EX1 2SN,102,9890,20259.0,2.05,26,34,42,20,20,17,10,17,13,4,1
V006345,CB7 4LN,28,345,553.8,1.61,15,6,7,7,8,6,0,3,4,0,0
V006346,WV14 6AA,103,6881,16859.2,2.45,32,36,35,23,22,20,3,18,14,2,1
V006347,SG6 4TS,49,2392,5503.8,2.3,21,15,13,12,11,8,0,4,12,2,0
V006350,WV10 8BN,71,13729,34656.2,2.52,21,21,29,12,12,12,6,12,12,4,1
V006351,WV1 3ER,74,13058,30514.2,2.34,22,24,28,12,12,12,9,12,12,4,1
V006352,WV14 9BX,68,5189,13505.4,2.6,20,21,27,12,12,12,3,12,12,3,2
V006359,WV11 3RF,135,5747,12246.4,2.13,39,42,54,24,24,24,11,22,23,6,1
V006360,WV3 9NB,66,3537,8863.4,2.51,20,22,24,12,12,12,3,12,12,3,0
V006361,EX1 1SW,40,2638,4383.2,1.66,17,9,14,9,8,6,2,7,7,1,0
V006363,EX1 1SL,62,556,1025.8,1.84,26,34,2,17,16,13,0,8,7,1,0
V006365,WV3 0DZ,61,1248,3136.2,2.51,17,20,24,12,12,12,3,8,12,2,0
V006366,WV3 8DH,75,10964,24633.0,2.25,21,23,31,12,12,12,9,11,12,4,3
V006369,EX4 8EH,75,14614,27223.4,1.86,24,23,28,12,12,12,11,12,12,4,0
V006370,SL4 5AZ,128,8184,13418.4,1.64,39,42,47,24,24,24,5,23,24,4,0
V006371,TF12 5ET,64,2559,6881.2,2.69,20,20,24,12,12,12,0,12,12,4,0
V006372,SL5 7HE,16,123,160.2,1.3,9,5,2,8,4,3,0,0,1,0,0
V006373,SL6 3NR,36,772,1454.0,1.88,19,12,5,11,9,5,0,4,7,0,0
V006374,SL6 6JW,73,1972,4238.4,2.15,24,24,25,12,12,12,6,12,12,2,1
V006375,EX4 1AP,106,6019,11002.6,1.83,29,36,41,21,20,20,12,16,12,4,1
V006377,SG2 0HL,71,5583,11837.8,2.12,19,21,31,12,12,12,4,11,12,4,3
V006378,SG2 8EU,70,6753,14305.2,2.12,20,22,28,12,12,12,6,12,12,2,2
V006379,SG1 1LX,90,20947,37559.2,1.79,24,29,37,14,16,12,6,12,24,4,2
V006380,SG2 9XU,68,8634,15845.2,1.84,20,20,28,12,12,12,3,12,12,4,1
V006382,SG2 9RE,132,8464,15115.0,1.79,40,42,50,24,24,24,10,21,24,2,2
V006384,SG3 6AP,67,2112,3779.8,1.79,18,20,29,12,16,14,4,8,12,1,0
V006390,WV4 6RA,61,7690,13573.8,1.77,18,21,22,12,12,12,1,10,12,1,1
V006392,WV10 6BA,73,8956,16316.6,1.82,20,23,30,12,12,12,8,11,12,2,4
V006393,WV10 8PW,49,7519,14890.4,1.98,22,22,5,8,8,8,5,7,8,4,1
V006394,WV4 4DQ,70,5771,11843.8,2.05,21,21,28,12,12,12,6,11,12,4,0
V006395,WV2 3JE,69,3628,13221.4,3.64,18,23,28,12,12,12,7,10,11,3,1
V006398,M21 8TL,62,3348,7027.0,2.1,16,21,25,12,12,11,2,9,12,1,3
V006399,WV3 7LY,61,5680,13222.8,2.33,19,20,22,12,12,12,0,11,12,1,1
V006400,M12 5QY,73,2555,7278.0,2.85,21,24,28,12,12,12,8,11,12,4,2
V006401,M19 3DL,68,2947,7483.0,2.54,22,23,23,12,12,12,6,12,12,1,1
V006402,WV3 7DF,75,11470,24181.8,2.11,21,23,31,12,12,12,8,12,12,4,3
V006403,WV6 0BN,119,1966,4540.6,2.31,35,38,46,24,24,16,3,20,24,8,0
V006404,WV6 9EH,63,1180,2359.0,2.0,19,21,23,12,12,12,5,8,12,2,0
V006405,WV11 1TP,77,10302,21982.6,2.13,24,24,29,12,12,12,12,12,12,4,1
V006406,M14 4RL,54,1313,8647.4,6.59,15,20,19,11,9,12,0,10,9,3,0
V006410,M19 2HR,80,15560,34145.8,2.19,24,24,32,12,12,12,10,12,12,6,4
V006411,M13 0XQ,73,3410,7783.4,2.28,21,23,29,12,12,12,10,10,12,3,2
V006412,M21 0BQ,75,16244,28017.8,1.72,22,23,30,12,12,12,9,12,12,4,2
V006413,M19 2TG,68,3743,9012.6,2.41,20,21,27,12,12,12,3,12,12,3,2
V006415,M21 8AE,63,4919,7911.2,1.61,17,21,25,12,12,12,4,9,12,2,0
V006416,M12 4JJ,71,10265,21408.0,2.09,24,20,27,12,12,12,5,12,12,4,2
V006418,SK9 7NT,70,7811,12139.2,1.55,21,23,26,12,12,12,8,12,12,2,0
V006422,M19 2AQ,75,12960,23550.6,1.82,22,23,30,12,12,12,9,12,12,4,2
V006424,DY14 8BQ,69,8887,14531.4,1.64,19,21,29,12,12,12,5,10,12,4,2
V006426,DL9 4DH,135,12218,22462.4,1.84,41,46,48,23,27,26,15,13,26,5,0
V006428,DL7 8SE,47,1218,1548.8,1.27,20,17,10,12,9,7,2,6,10,1,0
V006429,E17 4SA,75,5845,11490.8,1.97,24,24,27,12,12,12,12,12,12,2,0
V006431,ME13 8NU,90,1038,1946.4,1.88,26,34,30,24,20,16,4,16,10,0,0
V006432,MK40 2TW,60,2256,3346.2,1.48,22,19,19,12,12,8,3,10,12,3,0
V006433,PL7 2AU,66,5445,8847.4,1.62,19,21,26,12,12,12,3,11,12,4,0
V006434,S74 0PB,86,8287,15875.0,1.92,25,26,35,16,16,12,2,11,24,4,1
V006435,MK42 8BL,65,4769,8831.2,1.85,19,21,25,12,12,12,4,11,12,2,0
V006436,LE7 7PA,62,4328,6744.6,1.56,21,20,21,12,12,12,2,12,12,0,0
V006439,MK42 8BL,19,2614,3536.8,1.35,19,0,0,4,4,4,0,3,4,0,0
V006441,WV11 2JW,61,5527,10172.8,1.84,18,20,23,12,12,12,0,10,12,1,2
V006442,WV2 3DN,107,16764,33990.4,2.03,32,35,40,22,18,12,12,12,24,4,3
V006444,B36 9AB,76,6726,12454.6,1.85,22,22,32,12,12,12,8,12,12,4,4
V006445,MK40 2PN,15,308,394.4,1.28,15,0,0,4,4,3,0,0,4,0,0
V006446,MK40 2QD,114,8423,16020.6,1.9,31,40,43,24,24,21,0,20,22,2,1
V006448,CV13 0EU,61,4210,8184.4,1.94,17,19,25,12,12,12,1,8,12,4,0
V006449,MK40 3JJ,76,12551,25302.6,2.02,24,23,29,12,12,12,10,12,12,5,1
V006451,PE1 4DD,127,7999,14195.2,1.77,39,41,47,24,24,23,4,22,24,4,2
V006452,WV14 6RL,68,5013,12068.0,2.41,20,20,28,12,12,12,2,12,12,4,2
V006459,MK40 2NR,121,8574,16199.6,1.89,35,39,47,24,24,24,7,18,23,0,1
V006461,MK41 6DN,65,4928,9038.6,1.83,21,20,24,12,12,11,5,12,12,0,0
V006469,ME13 8PH,67,3735,8807.0,2.36,20,21,26,12,12,12,4,11,12,3,1
V006471,B93 9AW,68,7391,11366.0,1.54,20,22,26,12,12,12,5,11,12,4,0
V006473,HU7 4TD,65,5463,7792.2,1.43,19,20,26,12,12,11,2,10,12,5,1
V006474,CB11 4ED,68,14221,28231.8,1.99,20,21,27,12,12,12,5,12,12,3,0
V006475,CT2 8BS,53,1259,2196.2,1.74,20,14,19,15,15,9,0,4,10,0,0
V006476,CT6 8PZ,41,1183,1894.2,1.6,19,15,7,11,10,8,0,6,6,0,0
V006477,CT1 2NA,74,4608,9814.0,2.13,21,21,32,12,12,12,6,12,12,4,3
V006478,LE10 1HL,12,466,1367,2.93,0,0,12,4,4,4,0,0,0,0,0
V006479,CM6 1AE,124,9535,15841.8,1.66,39,40,45,24,24,22,6,22,24,2,0
V006481,LE10 1AD,66,5002,9321.2,1.86,18,20,28,12,12,12,4,10,12,3,1
V006482,CT6 5JY,71,7255,15925.4,2.2,19,23,29,12,12,12,7,11,12,4,1
V006483,LE67 5ET,35,1591,2268.2,1.43,19,10,6,11,9,5,2,4,4,0,0
V006484,LE10 1AP,76,24540,44638.6,1.82,22,24,30,12,12,12,9,12,12,5,2
V006487,CV13 0LT,70,7537,12504.2,1.66,20,22,28,12,12,12,7,10,12,5,0
V006489,LE9 7ND,31,1682,2782.6,1.65,20,11,0,8,8,4,0,5,6,0,0
V006491,SP9 7NN,45,3423,5699.2,1.66,12,16,17,9,9,8,3,7,9,0,0
V006493,LE10 0PL,75,16548,32886.6,1.99,23,23,29,12,12,12,10,12,12,4,1
V006494,BR2 0BW,66,3296,5735.8,1.74,20,21,25,12,12,12,4,12,12,2,0
V006496,PO37 6JY,30,221,587.4,2.66,12,16,2,8,8,0,0,6,5,3,0
V006498,MK41 0TF,67,12127,23853.2,1.97,20,21,26,12,12,12,2,11,12,4,2
V006499,PO38 1SW,129,6941,17355.4,2.5,39,42,48,24,24,24,11,21,24,1,0
V006500,DE74 2LA,71,9801,15746.4,1.61,22,20,29,12,12,12,6,12,12,4,1
V006501,LE67 6LH,65,10265,18563.0,1.81,20,20,25,12,12,12,0,12,12,4,1
V006502,DN21 2HD,71,13026,24345.8,1.87,21,22,28,12,12,12,7,12,12,2,2
V006505,LN1 1XP,30,961,1305.6,1.36,18,9,3,11,5,5,0,4,5,0,0
V006507,LN1 1SR,75,15823,31147.2,1.97,23,23,29,12,12,12,10,12,12,4,1
V006508,LN1 1PE,73,16947,27977.2,1.65,21,21,31,12,12,12,6,12,12,3,4
V006515,LN6 7HD,75,12777,23943.8,1.87,23,23,29,12,12,12,10,12,12,4,1
V006517,LN5 9AB,71,8003,15778.0,1.97,21,22,28,12,12,12,7,12,12,3,0
V006518,LN2 1JD,104,12249,28621.6,2.34,30,33,41,21,24,23,8,11,12,3,1
V006519,PL4 8PT,61,1331,2263.6,1.7,19,20,22,12,12,11,2,9,11,4,0
V006520,BR2 0EF,60,1263,4913.6,3.89,17,20,23,12,12,12,0,10,11,0,3
V006523,BR2 8AR,70,6872,12600.8,1.83,20,22,28,12,12,12,7,11,12,4,0
V006527,DE55 7BR,118,4650,8558.6,1.84,35,38,45,24,24,20,4,18,23,4,1
V006532,CT6 6PD,135,9036,16648.0,1.84,40,40,55,27,29,24,13,20,21,1,0
V006533,LE12 9AL,62,2982,5537.2,1.86,20,21,21,12,12,12,1,12,12,1,0
V006535,CT2 7AB,65,2162,3875.0,1.79,22,22,21,12,12,12,5,9,11,3,0
V006536,PL7 4PH,70,12928,21994.2,1.7,20,20,30,12,12,12,4,12,12,4,2
V006537,SK11 8SR,103,1939,4827.2,2.49,35,33,35,27,28,23,0,7,13,3,2
